x,y
425.9657399998978,1.404753102696877
425.9785199998878,1.3944405388714594
425.9938400001265,1.381656231167327
426.00737000023946,1.3970115605412237
426.02063000015914,1.399587322572616
426.0333400000818,1.408639946361256
426.0468000001274,1.3905928754654435
426.06039999984205,1.3970115605412237
426.07305000023916,1.3880336665672344
426.7891500000842,1.3944405388714594
426.80266000004485,1.3880336665672344
426.8181400001049,1.4021678337057577
426.83245000010356,1.3944405388714594
426.84745000023395,1.3905928754654435
426.8619099999778,1.398298848465836
426.8853199998848,1.37530809742145
426.89778999984264,1.398298848465836
426.9120399998501,1.3944405388714594
426.9272799999453,1.404753102696877
426.95031999982893,1.4021678337057577
426.9647699999623,1.4164459272385115
426.97927000001073,1.3867558288718866
427.9502199999988,1.3893126817367547
427.97881999984384,1.398298848465836
428.00253000017256,1.3918742488392966
428.0158999999985,1.399587322572616
428.0468399999663,1.403459872921174
428.05967999994755,1.4190575216890908
428.07270999997854,1.407343138318347
428.80818000016734,1.4021678337057577
428.82079999987036,1.4008769839545832
428.83354000002146,1.4008769839545832
428.8728000000119,1.4060475241299129
428.88563999999315,1.403459872921174
428.9083799999207,1.4112371484118493
428.9212099998258,1.408639946361256
428.9350000000559,1.413839139094564
428.94831999996677,1.4060475241299129
428.9615299999714,1.3893126817367547
429.76817000005394,1.3626991969948674
429.77490000007674,1.3905928754654435
429.7873400002718,1.3829293697959426
429.80042999982834,1.3970115605412237
429.8251200001687,1.404753102696877
429.837509999983,1.4021678337057577
429.8514000000432,1.377843843351452
429.8819099999964,1.398298848465836
429.8979400000535,1.3740419750125137
429.91376999998465,1.4021678337057577
429.9264199999161,1.407343138318347
429.9393299999647,1.4021678337057577
429.9536000001244,1.3893126817367547
429.9701499999501,1.395725457706765
429.9954099999741,1.3970115605412237
430.01605000020936,1.4008769839545832
430.0378600000404,1.3970115605412237
430.0558299999684,1.4060475241299129
430.77315999986604,1.3880336665672344
430.777160000056,1.3803842646028843
430.79484000010416,1.385479167566722
430.8209999999963,1.3765753865094157
430.84206000017,1.377843843351452
430.923280000221,1.395725457706765
430.9368000002578,1.395725457706765
430.9583299998194,1.399587322572616
430.97259999997914,1.3905928754654435
430.98531999997795,1.398298848465836
430.9983000000939,1.3931568029453023
431.0113900001161,1.3880336665672344
431.02453000005335,1.3727770182085481
431.0656799999997,1.3970115605412237
431.7746000001207,1.381656231167327
431.78232999984175,1.3867558288718866
431.7977100000717,1.3970115605412237
431.8160500000231,1.381656231167327
431.84070000005886,1.399587322572616
431.8531700000167,1.3893126817367547
431.8753700000234,1.3944405388714594
431.88795999996364,1.3842036815687413
431.90041000023484,1.3931568029453023
431.91313000023365,1.3803842646028843
431.9259299999103,1.3905928754654435
431.94020000007004,1.398298848465836
431.9535099999048,1.3905928754654435
431.966099999845,1.395725457706765
431.9791100001894,1.399587322572616
431.99167999997735,1.3765753865094157
432.0049299998209,1.4021678337057577
432.0175399999134,1.3905928754654435
432.03006999986246,1.3905928754654435
432.042590000201,1.403459872921174
432.05509999999776,1.385479167566722
432.0698299999349,1.3970115605412237
432.75811999989673,1.3880336665672344
432.7681599999778,1.377843843351452
432.7805099999532,1.3918742488392966
432.7930800002068,1.3893126817367547
432.81675000023097,1.385479167566722
432.83998000016436,1.3880336665672344
432.86247000005096,1.3944405388714594
432.8861600002274,1.3970115605412237
432.89916000002995,1.398298848465836
432.9115200000815,1.399587322572616
432.9239500002004,1.407343138318347
432.9362699999474,1.398298848465836
432.95008999994025,1.3905928754654435
432.96320000011474,1.407343138318347
432.9756599999964,1.399587322572616
432.9882200001739,1.3944405388714594
433.00078999996185,1.3867558288718866
433.01350999996066,1.385479167566722
433.02610999997705,1.3905928754654435
433.0387400002219,1.385479167566722
433.05544999986887,1.3931568029453023
433.06795000005513,1.381656231167327
433.7481700000353,1.3652116950664452
433.7581000002101,1.3576880641390905
433.7692900002003,1.3677288255958489
433.7802400002256,1.3803842646028843
433.79254999989644,1.3842036815687413
433.80426000012085,1.3880336665672344
433.8181600002572,1.379113469023598
433.8452699999325,1.3740419750125137
433.8692499999888,1.379113469023598
433.8844200000167,1.3715132259364853
433.89971000002697,1.385479167566722
433.91680999984965,1.3677288255958489
433.93264000024647,1.3740419750125137
433.94582000002265,1.3829293697959426
433.9588800002821,1.3944405388714594
433.9714100002311,1.3829293697959426
433.9837700002827,1.381656231167327
433.99631999991834,1.3893126817367547
434.0087600001134,1.3842036815687413
434.0213199998252,1.37530809742145
434.0339199998416,1.3829293697959426
434.04642000002787,1.37530809742145
434.0587700000033,1.3867558288718866
434.07305999984965,1.379113469023598
434.7507799998857,1.3765753865094157
434.76242000004277,1.3727770182085481
434.77945000026375,1.3689891307007342
434.7919399999082,1.3689891307007342
434.8151099998504,1.3614446824659487
434.82777999993414,1.3702505971242434
434.8728700000793,1.3626991969948674
434.89666000008583,1.3576880641390905
434.91549000004306,1.3740419750125137
434.92860000021756,1.381656231167327
434.94668000005186,1.37530809742145
434.9591899998486,1.3689891307007342
434.9728500000201,1.3880336665672344
434.9855700000189,1.3842036815687413
434.9984599999152,1.3740419750125137
435.0108500001952,1.3715132259364853
435.02333999983966,1.3842036815687413
435.03590000001714,1.3715132259364853
435.04839000012726,1.385479167566722
435.060899999924,1.377843843351452
435.07357000000775,1.385479167566722
435.74508000025526,1.3626991969948674
435.75138000026345,1.3589391171007994
435.7638900000602,1.3514500541175594
435.7783599998802,1.3639548675066377
435.7925300002098,1.3639548675066377
435.8155999998562,1.3639548675066377
435.827930000145,1.3727770182085481
435.84934000018984,1.3639548675066377
435.8630599998869,1.3689891307007342
435.8755100001581,1.3477210138513502
435.8887200001627,1.3626991969948674
435.90228000003844,1.3576880641390905
435.9150100001134,1.37530809742145
435.9299500002526,1.3564381629092679
435.9444300001487,1.3727770182085481
435.95894999988377,1.3702505971242434
435.9735099999234,1.3576880641390905
435.9869500002824,1.3702505971242434
436.0003700000234,1.3715132259364853
436.0147500000894,1.3740419750125137
436.03733000019565,1.3652116950664452
436.0588699998334,1.3639548675066377
436.0714099998586,1.3551894123510362
436.7452000002377,1.3514500541175594
436.7483800002374,1.3502058956622374
436.76069999998435,1.3564381629092679
436.77324000000954,1.3639548675066377
436.7957600001246,1.345240705148632
436.80812000017613,1.3689891307007342
436.83087000017986,1.3551894123510362
436.8432999998331,1.3689891307007342
436.85570000018924,1.3576880641390905
436.86828000005335,1.3514500541175594
436.88200999982655,1.3477210138513502
436.89460000023246,1.3514500541175594
436.90927000017837,1.345240705148632
436.92419000016525,1.3626991969948674
436.93769000004977,1.3626991969948674
436.9507900001481,1.3614446824659487
436.9632899998687,1.3664696807404635
436.97563999984413,1.3526953590130382
436.9889600002207,1.3702505971242434
437.0035100001842,1.3564381629092679
437.01613999996334,1.3589391171007994
437.03306000027806,1.3664696807404635
437.04552000015974,1.3727770182085481
437.0610000002198,1.353941811405073
437.07348999986425,1.3702505971242434
437.7409100001678,1.342764961137862
437.75333000021055,1.3652116950664452
437.76591000007465,1.3489628825916529
437.7782900002785,1.3576880641390905
437.8011099998839,1.353941811405073
437.81520000007004,1.3489628825916529
437.8289600000717,1.3601913228556701
437.841510000173,1.3477210138513502
437.85416000010446,1.3304544179780895
437.8689600001089,1.3639548675066377
437.88143000006676,1.345240705148632
437.894270000048,1.3415287982661253
437.90709999995306,1.337827133604696
437.9199999999255,1.3589391171007994
437.93479999992996,1.3514500541175594
437.9494199999608,1.3614446824659487
437.96262999996543,1.353941811405073
437.97520999982953,1.3551894123510362
437.98774000024423,1.353941811405073
438.00050000008196,1.353941811405073
438.0150000001304,1.3365955165464416
438.0276399999857,1.3589391171007994
438.04203000012785,1.3341356829031041
438.0546200000681,1.3514500541175594
438.0720999999903,1.342764961137862
441.7619600002654,1.2965820353826285
441.79607000015676,1.2799706167051788
441.83210999984294,1.285878692634399
441.8845399999991,1.301367630107464
441.9157099998556,1.2906247820605368
442.01233999989927,1.2977767816857808
442.0491599999368,1.3001695780332883
442.7826200001873,1.282330582656021
442.84677000017837,1.2989726288978534
442.86335000023246,1.2870635762533316
442.87819000007585,1.295388388974887
442.89521999983117,1.2882495516931323
442.9125700001605,1.295388388974887
442.9336800002493,1.2894366199598706
442.9651100002229,1.3061708881318403
442.980340000242,1.2835121968394962
442.99831000017,1.2882495516931323
443.0333600002341,1.2894366199598706
444.84501000028104,1.2694044019618014
444.8590400000103,1.282330582656021
444.8730299999006,1.253141174941415
444.88732000021264,1.2752637064597296
444.9014099999331,1.282330582656021
444.9158700001426,1.2717448862880671
444.9315499998629,1.274089685919111
444.9546900000423,1.2647363474711502
444.9673399999738,1.2659017493002427
444.98956000013277,1.2659017493002427
445.0058900001459,1.2705741052085413
445.02086000004783,1.2612465753175373
445.0352000002749,1.2635720185226536
445.0513800000772,1.2577664324512525
445.0697699999437,1.2811500562783955
445.7805599998683,1.2519875206248814
445.791790000163,1.2485329261594944
445.8490200000815,1.2612465753175373
445.87435000017285,1.2694044019618014
445.88878000015393,1.2647363474711502
445.9049200001173,1.2682357755555878
445.9260499998927,1.2705741052085413
445.9407999999821,1.2694044019618014
445.9769100002013,1.2659017493002427
445.9922600002028,1.2752637064597296
446.00640999991447,1.2694044019618014
